epoch,a,b,add_target,mm21_target,total_epochs,q1_exclusive_rate,q2_exclusive_rate,split_rate,tie_or_missing_rate,q1_exclusive_count,q2_exclusive_count,split_count,tie_or_missing_count
14500,4,7,11,7,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,4,8,12,11,500,0.016,0.004,0.978,0.002,8,2,489,1
14500,4,9,13,15,500,0.014,0.27,0.364,0.352,7,135,182,176
14500,4,10,14,19,500,0.01,0.0,0.99,0.0,5,0,495,0
14500,4,11,15,2,500,0.006,0.002,0.984,0.008,3,1,492,4
14500,4,12,16,6,500,0.0,0.004,0.994,0.002,0,2,497,1
14500,4,13,17,10,500,0.008,0.0,0.988,0.004,4,0,494,2
14500,4,14,18,14,500,0.01,0.028,0.934,0.028,5,14,467,14
14500,4,16,20,1,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,5,0,5,0,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,5,2,7,10,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,5,3,8,15,500,0.012,0.008,0.94,0.04,6,4,470,20
14500,5,4,9,20,500,0.0,0.012,0.988,0.0,0,6,494,0
14500,5,5,10,4,500,0.068,0.036,0.854,0.042,34,18,427,21
14500,5,7,12,14,500,0.014,0.042,0.924,0.02,7,21,462,10
14500,5,9,14,3,500,0.006,0.0,0.994,0.0,3,0,497,0
14500,5,10,15,8,500,0.072,0.0,0.882,0.046,36,0,441,23
14500,5,11,16,13,500,0.008,0.002,0.99,0.0,4,1,495,0
14500,5,12,17,18,500,0.094,0.042,0.852,0.012,47,21,426,6
14500,5,14,19,7,500,0.064,0.056,0.824,0.056,32,28,412,28
14500,5,15,20,12,500,0.004,0.0,0.994,0.002,2,0,497,1
14500,6,1,7,6,500,0.002,0.0,0.998,0.0,1,0,499,0
14500,6,2,8,12,500,0.112,0.01,0.85,0.028,56,5,425,14
14500,6,6,12,15,500,0.004,0.004,0.98,0.012,2,2,490,6
14500,6,8,14,6,500,0.014,0.004,0.976,0.006,7,2,488,3
14500,6,9,15,12,500,0.006,0.018,0.95,0.026,3,9,475,13
14500,6,12,18,9,500,0.124,0.038,0.766,0.072,62,19,383,36
14500,6,13,19,15,500,0.004,0.004,0.992,0.0,2,2,496,0
14500,7,0,7,0,500,0.012,0.322,0.286,0.38,6,161,143,190
14500,7,1,8,7,500,0.004,0.0,0.996,0.0,2,0,498,0
14500,7,3,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,7,4,11,7,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,7,7,14,7,500,0.064,0.128,0.648,0.16,32,64,324,80
14500,7,8,15,14,500,0.0,0.064,0.886,0.05,0,32,443,25
14500,7,9,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,7,11,18,14,500,0.016,0.032,0.938,0.014,8,16,469,7
14500,7,13,20,7,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,8,0,8,0,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,8,1,9,8,500,0.016,0.002,0.98,0.002,8,1,490,1
14500,8,3,11,3,500,0.038,0.006,0.922,0.034,19,3,461,17
14500,8,5,13,19,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,8,6,14,6,500,0.012,0.002,0.978,0.008,6,1,489,4
14500,8,7,15,14,500,0.006,0.042,0.828,0.124,3,21,414,62
14500,8,9,17,9,500,0.002,0.008,0.99,0.0,1,4,495,0
14500,8,11,19,4,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,8,12,20,12,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,9,4,13,15,500,0.028,0.274,0.414,0.284,14,137,207,142
14500,9,5,14,3,500,0.002,0.004,0.992,0.002,1,2,496,1
14500,9,6,15,12,500,0.006,0.012,0.968,0.014,3,6,484,7
14500,9,7,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,9,8,17,9,500,0.006,0.016,0.978,0.0,3,8,489,0
14500,9,11,20,15,500,0.01,0.84,0.078,0.072,5,420,39,36
14500,10,0,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,10,1,11,10,500,0.002,0.0,0.998,0.0,1,0,499,0
14500,10,2,12,20,500,0.004,0.0,0.996,0.0,2,0,498,0
14500,10,4,14,19,500,0.01,0.002,0.988,0.0,5,1,494,0
14500,10,5,15,8,500,0.02,0.004,0.934,0.042,10,2,467,21
14500,10,6,16,18,500,0.018,0.002,0.976,0.004,9,1,488,2
14500,10,7,17,7,500,0.002,0.0,0.998,0.0,1,0,499,0
14500,10,8,18,17,500,0.096,0.004,0.866,0.034,48,2,433,17
14500,10,9,19,6,500,0.0,0.002,0.998,0.0,0,1,499,0
14500,11,0,11,0,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,11,1,12,11,500,0.004,0.0,0.996,0.0,2,0,498,0
14500,11,2,13,1,500,0.014,0.394,0.182,0.41,7,197,91,205
14500,11,6,17,3,500,0.006,0.006,0.986,0.002,3,3,493,1
14500,11,8,19,4,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,11,9,20,15,500,0.108,0.442,0.246,0.204,54,221,123,102
14500,12,0,12,0,500,0.002,0.002,0.996,0.0,1,1,498,0
14500,12,1,13,12,500,0.006,0.002,0.988,0.004,3,1,494,2
14500,12,4,16,6,500,0.004,0.006,0.988,0.002,2,3,494,1
14500,12,5,17,18,500,0.034,0.02,0.938,0.008,17,10,469,4
14500,12,6,18,9,500,0.14,0.034,0.754,0.072,70,17,377,36
14500,12,8,20,12,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,13,1,14,13,500,0.002,0.0,0.996,0.002,1,0,498,1
14500,13,3,16,18,500,0.012,0.002,0.984,0.002,6,1,492,1
14500,13,4,17,10,500,0.008,0.002,0.988,0.002,4,1,494,1
14500,13,5,18,2,500,0.004,0.002,0.994,0.0,2,1,497,0
14500,14,0,14,0,500,0.054,0.066,0.822,0.058,27,33,411,29
14500,14,1,15,14,500,0.058,0.042,0.678,0.222,29,21,339,111
14500,14,2,16,7,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,14,3,17,0,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,14,4,18,14,500,0.016,0.04,0.93,0.014,8,20,465,7
14500,14,5,19,7,500,0.066,0.008,0.872,0.054,33,4,436,27
14500,15,0,15,0,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,15,2,17,9,500,0.096,0.038,0.824,0.042,48,19,412,21
14500,16,0,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,16,2,18,11,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,16,3,19,6,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,17,0,17,0,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,17,1,18,17,500,0.08,0.006,0.898,0.016,40,3,449,8
14500,17,2,19,13,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,17,3,20,9,500,0.004,0.004,0.992,0.0,2,2,496,0
14500,18,0,18,0,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,18,2,20,15,500,0.312,0.108,0.18,0.4,156,54,90,200
14500,19,0,19,0,500,0.0,0.0,1.0,0.0,0,0,500,0
14500,19,1,20,19,500,0.058,0.036,0.858,0.048,29,18,429,24
14500,20,0,20,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,0,2,2,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,0,5,5,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,0,6,6,0,500,0.004,0.002,0.97,0.024,2,1,485,12
15000,0,7,7,0,500,0.022,0.29,0.31,0.378,11,145,155,189
15000,0,8,8,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,0,10,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,0,11,11,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,0,14,14,0,500,0.08,0.036,0.832,0.052,40,18,416,26
15000,0,15,15,0,500,0.002,0.0,0.998,0.0,1,0,499,0
15000,0,16,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,0,20,20,0,500,0.0,0.002,0.998,0.0,0,1,499,0
15000,1,0,1,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,1,1,2,1,500,0.002,0.74,0.11,0.148,1,370,55,74
15000,1,3,4,3,500,0.184,0.106,0.366,0.344,92,53,183,172
15000,1,4,5,4,500,0.006,0.0,0.994,0.0,3,0,497,0
15000,1,5,6,5,500,0.05,0.022,0.518,0.41,25,11,259,205
15000,1,7,8,7,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,1,8,9,8,500,0.008,0.0,0.992,0.0,4,0,496,0
15000,1,9,10,9,500,0.0,0.006,0.994,0.0,0,3,497,0
15000,1,11,12,11,500,0.006,0.102,0.884,0.008,3,51,442,4
15000,1,13,14,13,500,0.002,0.0,0.99,0.008,1,0,495,4
15000,1,14,15,14,500,0.028,0.028,0.738,0.206,14,14,369,103
15000,1,18,19,18,500,0.276,0.032,0.624,0.068,138,16,312,34
15000,1,19,20,19,500,0.134,0.052,0.77,0.044,67,26,385,22
15000,2,3,5,6,500,0.054,0.046,0.648,0.252,27,23,324,126
15000,2,8,10,16,500,0.182,0.006,0.396,0.416,91,3,198,208
15000,2,10,12,20,500,0.002,0.0,0.998,0.0,1,0,499,0
15000,2,11,13,1,500,0.018,0.27,0.276,0.436,9,135,138,218
15000,2,12,14,3,500,0.014,0.006,0.98,0.0,7,3,490,0
15000,2,14,16,7,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,2,15,17,9,500,0.07,0.018,0.902,0.01,35,9,451,5
15000,2,18,20,15,500,0.246,0.132,0.232,0.39,123,66,116,195
15000,3,0,3,0,500,0.002,0.006,0.992,0.0,1,3,496,0
15000,3,2,5,6,500,0.048,0.032,0.696,0.224,24,16,348,112
15000,3,4,7,12,500,0.112,0.02,0.846,0.022,56,10,423,11
15000,3,5,8,15,500,0.022,0.016,0.938,0.024,11,8,469,12
15000,3,6,9,18,500,0.212,0.026,0.68,0.082,106,13,340,41
15000,3,7,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,3,8,11,3,500,0.018,0.016,0.96,0.006,9,8,480,3
15000,3,9,12,6,500,0.008,0.008,0.978,0.006,4,4,489,3
15000,3,10,13,9,500,0.0,0.0,0.998,0.002,0,0,499,1
15000,3,13,16,18,500,0.018,0.004,0.968,0.01,9,2,484,5
15000,3,14,17,0,500,0.002,0.0,0.998,0.0,1,0,499,0
15000,3,15,18,3,500,0.572,0.048,0.282,0.098,286,24,141,49
15000,3,16,19,6,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,3,17,20,9,500,0.002,0.004,0.994,0.0,1,2,497,0
15000,4,0,4,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,4,2,6,8,500,0.03,0.05,0.898,0.022,15,25,449,11
15000,4,5,9,20,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,4,6,10,3,500,0.22,0.138,0.464,0.178,110,69,232,89
15000,4,7,11,7,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,4,8,12,11,500,0.008,0.006,0.984,0.002,4,3,492,1
15000,4,9,13,15,500,0.004,0.334,0.384,0.278,2,167,192,139
15000,4,10,14,19,500,0.022,0.0,0.978,0.0,11,0,489,0
15000,4,11,15,2,500,0.0,0.006,0.99,0.004,0,3,495,2
15000,4,12,16,6,500,0.002,0.002,0.996,0.0,1,1,498,0
15000,4,13,17,10,500,0.006,0.0,0.994,0.0,3,0,497,0
15000,4,14,18,14,500,0.012,0.028,0.96,0.0,6,14,480,0
15000,4,16,20,1,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,5,0,5,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,5,2,7,10,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,5,3,8,15,500,0.008,0.014,0.944,0.034,4,7,472,17
15000,5,4,9,20,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,5,5,10,4,500,0.02,0.024,0.952,0.004,10,12,476,2
15000,5,7,12,14,500,0.012,0.04,0.948,0.0,6,20,474,0
15000,5,9,14,3,500,0.006,0.01,0.984,0.0,3,5,492,0
15000,5,10,15,8,500,0.018,0.0,0.982,0.0,9,0,491,0
15000,5,11,16,13,500,0.002,0.0,0.992,0.006,1,0,496,3
15000,5,12,17,18,500,0.082,0.022,0.868,0.028,41,11,434,14
15000,5,14,19,7,500,0.016,0.078,0.86,0.046,8,39,430,23
15000,5,15,20,12,500,0.012,0.012,0.976,0.0,6,6,488,0
15000,6,1,7,6,500,0.006,0.0,0.994,0.0,3,0,497,0
15000,6,2,8,12,500,0.11,0.02,0.8,0.07,55,10,400,35
15000,6,6,12,15,500,0.022,0.012,0.96,0.006,11,6,480,3
15000,6,8,14,6,500,0.022,0.002,0.968,0.008,11,1,484,4
15000,6,9,15,12,500,0.01,0.01,0.964,0.016,5,5,482,8
15000,6,12,18,9,500,0.182,0.028,0.694,0.096,91,14,347,48
15000,6,13,19,15,500,0.014,0.0,0.986,0.0,7,0,493,0
15000,7,0,7,0,500,0.018,0.26,0.326,0.396,9,130,163,198
15000,7,1,8,7,500,0.0,0.0,0.998,0.002,0,0,499,1
15000,7,3,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,7,4,11,7,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,7,7,14,7,500,0.052,0.086,0.676,0.186,26,43,338,93
15000,7,8,15,14,500,0.0,0.078,0.852,0.07,0,39,426,35
15000,7,9,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,7,11,18,14,500,0.01,0.036,0.952,0.002,5,18,476,1
15000,7,13,20,7,500,0.002,0.0,0.996,0.002,1,0,498,1
15000,8,0,8,0,500,0.0,0.004,0.996,0.0,0,2,498,0
15000,8,1,9,8,500,0.024,0.0,0.974,0.002,12,0,487,1
15000,8,3,11,3,500,0.016,0.014,0.948,0.022,8,7,474,11
15000,8,5,13,19,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,8,6,14,6,500,0.016,0.0,0.968,0.016,8,0,484,8
15000,8,7,15,14,500,0.016,0.096,0.766,0.122,8,48,383,61
15000,8,9,17,9,500,0.002,0.004,0.994,0.0,1,2,497,0
15000,8,11,19,4,500,0.0,0.002,0.998,0.0,0,1,499,0
15000,8,12,20,12,500,0.004,0.002,0.994,0.0,2,1,497,0
15000,9,4,13,15,500,0.034,0.23,0.51,0.226,17,115,255,113
15000,9,5,14,3,500,0.0,0.006,0.994,0.0,0,3,497,0
15000,9,6,15,12,500,0.018,0.014,0.932,0.036,9,7,466,18
15000,9,7,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,9,8,17,9,500,0.004,0.016,0.98,0.0,2,8,490,0
15000,9,11,20,15,500,0.016,0.826,0.07,0.088,8,413,35,44
15000,10,0,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,10,1,11,10,500,0.002,0.0,0.998,0.0,1,0,499,0
15000,10,2,12,20,500,0.006,0.0,0.994,0.0,3,0,497,0
15000,10,4,14,19,500,0.014,0.0,0.986,0.0,7,0,493,0
15000,10,5,15,8,500,0.014,0.012,0.972,0.002,7,6,486,1
15000,10,6,16,18,500,0.018,0.002,0.976,0.004,9,1,488,2
15000,10,7,17,7,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,10,8,18,17,500,0.102,0.002,0.842,0.054,51,1,421,27
15000,10,9,19,6,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,11,0,11,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,11,1,12,11,500,0.002,0.016,0.978,0.004,1,8,489,2
15000,11,2,13,1,500,0.016,0.34,0.246,0.398,8,170,123,199
15000,11,6,17,3,500,0.008,0.002,0.99,0.0,4,1,495,0
15000,11,8,19,4,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,11,9,20,15,500,0.074,0.442,0.226,0.258,37,221,113,129
15000,12,0,12,0,500,0.004,0.002,0.994,0.0,2,1,497,0
15000,12,1,13,12,500,0.0,0.004,0.996,0.0,0,2,498,0
15000,12,4,16,6,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,12,5,17,18,500,0.034,0.008,0.946,0.012,17,4,473,6
15000,12,6,18,9,500,0.15,0.026,0.744,0.08,75,13,372,40
15000,12,8,20,12,500,0.0,0.006,0.994,0.0,0,3,497,0
15000,13,1,14,13,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,13,3,16,18,500,0.016,0.002,0.968,0.014,8,1,484,7
15000,13,4,17,10,500,0.004,0.0,0.996,0.0,2,0,498,0
15000,13,5,18,2,500,0.0,0.002,0.998,0.0,0,1,499,0
15000,14,0,14,0,500,0.076,0.052,0.834,0.038,38,26,417,19
15000,14,1,15,14,500,0.056,0.054,0.64,0.25,28,27,320,125
15000,14,2,16,7,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,14,3,17,0,500,0.0,0.004,0.996,0.0,0,2,498,0
15000,14,4,18,14,500,0.022,0.014,0.96,0.004,11,7,480,2
15000,14,5,19,7,500,0.016,0.016,0.95,0.018,8,8,475,9
15000,15,0,15,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,15,2,17,9,500,0.12,0.016,0.838,0.026,60,8,419,13
15000,16,0,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,16,2,18,11,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,16,3,19,6,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,17,0,17,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,17,1,18,17,500,0.086,0.002,0.868,0.044,43,1,434,22
15000,17,2,19,13,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,17,3,20,9,500,0.006,0.002,0.992,0.0,3,1,496,0
15000,18,0,18,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15000,18,2,20,15,500,0.174,0.17,0.238,0.418,87,85,119,209
15000,19,0,19,0,500,0.002,0.0,0.998,0.0,1,0,499,0
15000,19,1,20,19,500,0.058,0.028,0.882,0.032,29,14,441,16
15000,20,0,20,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,0,2,2,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,0,5,5,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,0,6,6,0,500,0.01,0.004,0.972,0.014,5,2,486,7
15500,0,7,7,0,500,0.036,0.206,0.33,0.428,18,103,165,214
15500,0,8,8,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,0,10,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,0,11,11,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,0,14,14,0,500,0.086,0.018,0.862,0.034,43,9,431,17
15500,0,15,15,0,500,0.004,0.0,0.996,0.0,2,0,498,0
15500,0,16,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,0,20,20,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,1,0,1,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,1,1,2,1,500,0.018,0.38,0.274,0.328,9,190,137,164
15500,1,3,4,3,500,0.228,0.078,0.382,0.312,114,39,191,156
15500,1,4,5,4,500,0.004,0.002,0.994,0.0,2,1,497,0
15500,1,5,6,5,500,0.022,0.05,0.436,0.492,11,25,218,246
15500,1,7,8,7,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,1,8,9,8,500,0.012,0.004,0.984,0.0,6,2,492,0
15500,1,9,10,9,500,0.0,0.004,0.996,0.0,0,2,498,0
15500,1,11,12,11,500,0.004,0.0,0.996,0.0,2,0,498,0
15500,1,13,14,13,500,0.002,0.0,0.998,0.0,1,0,499,0
15500,1,14,15,14,500,0.016,0.012,0.862,0.11,8,6,431,55
15500,1,18,19,18,500,0.298,0.03,0.504,0.168,149,15,252,84
15500,1,19,20,19,500,0.108,0.016,0.824,0.052,54,8,412,26
15500,2,3,5,6,500,0.032,0.086,0.562,0.32,16,43,281,160
15500,2,8,10,16,500,0.17,0.006,0.408,0.416,85,3,204,208
15500,2,10,12,20,500,0.0,0.0,0.998,0.002,0,0,499,1
15500,2,11,13,1,500,0.016,0.394,0.23,0.36,8,197,115,180
15500,2,12,14,3,500,0.006,0.0,0.994,0.0,3,0,497,0
15500,2,14,16,7,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,2,15,17,9,500,0.052,0.022,0.91,0.016,26,11,455,8
15500,2,18,20,15,500,0.268,0.142,0.24,0.35,134,71,120,175
15500,3,0,3,0,500,0.0,0.006,0.994,0.0,0,3,497,0
15500,3,2,5,6,500,0.044,0.072,0.608,0.276,22,36,304,138
15500,3,4,7,12,500,0.078,0.024,0.86,0.038,39,12,430,19
15500,3,5,8,15,500,0.034,0.012,0.936,0.018,17,6,468,9
15500,3,6,9,18,500,0.158,0.034,0.682,0.126,79,17,341,63
15500,3,7,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,3,8,11,3,500,0.024,0.012,0.954,0.01,12,6,477,5
15500,3,9,12,6,500,0.0,0.002,0.996,0.002,0,1,498,1
15500,3,10,13,9,500,0.0,0.002,0.998,0.0,0,1,499,0
15500,3,13,16,18,500,0.04,0.0,0.936,0.024,20,0,468,12
15500,3,14,17,0,500,0.002,0.0,0.998,0.0,1,0,499,0
15500,3,15,18,3,500,0.618,0.038,0.244,0.1,309,19,122,50
15500,3,16,19,6,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,3,17,20,9,500,0.0,0.008,0.992,0.0,0,4,496,0
15500,4,0,4,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,4,2,6,8,500,0.03,0.006,0.942,0.022,15,3,471,11
15500,4,5,9,20,500,0.0,0.004,0.996,0.0,0,2,498,0
15500,4,6,10,3,500,0.308,0.054,0.438,0.2,154,27,219,100
15500,4,7,11,7,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,4,8,12,11,500,0.024,0.014,0.954,0.008,12,7,477,4
15500,4,9,13,15,500,0.018,0.336,0.358,0.288,9,168,179,144
15500,4,10,14,19,500,0.01,0.0,0.99,0.0,5,0,495,0
15500,4,11,15,2,500,0.002,0.002,0.972,0.024,1,1,486,12
15500,4,12,16,6,500,0.004,0.0,0.996,0.0,2,0,498,0
15500,4,13,17,10,500,0.006,0.0,0.994,0.0,3,0,497,0
15500,4,14,18,14,500,0.01,0.032,0.952,0.006,5,16,476,3
15500,4,16,20,1,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,5,0,5,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,5,2,7,10,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,5,3,8,15,500,0.024,0.016,0.948,0.012,12,8,474,6
15500,5,4,9,20,500,0.0,0.002,0.998,0.0,0,1,499,0
15500,5,5,10,4,500,0.01,0.018,0.97,0.002,5,9,485,1
15500,5,7,12,14,500,0.006,0.012,0.98,0.002,3,6,490,1
15500,5,9,14,3,500,0.006,0.004,0.99,0.0,3,2,495,0
15500,5,10,15,8,500,0.042,0.008,0.946,0.004,21,4,473,2
15500,5,11,16,13,500,0.002,0.002,0.994,0.002,1,1,497,1
15500,5,12,17,18,500,0.066,0.034,0.888,0.012,33,17,444,6
15500,5,14,19,7,500,0.028,0.054,0.886,0.032,14,27,443,16
15500,5,15,20,12,500,0.01,0.012,0.976,0.002,5,6,488,1
15500,6,1,7,6,500,0.006,0.0,0.992,0.002,3,0,496,1
15500,6,2,8,12,500,0.136,0.002,0.824,0.038,68,1,412,19
15500,6,6,12,15,500,0.014,0.002,0.974,0.01,7,1,487,5
15500,6,8,14,6,500,0.008,0.002,0.986,0.004,4,1,493,2
15500,6,9,15,12,500,0.004,0.008,0.974,0.014,2,4,487,7
15500,6,12,18,9,500,0.156,0.056,0.706,0.082,78,28,353,41
15500,6,13,19,15,500,0.018,0.002,0.98,0.0,9,1,490,0
15500,7,0,7,0,500,0.034,0.208,0.334,0.424,17,104,167,212
15500,7,1,8,7,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,7,3,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,7,4,11,7,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,7,7,14,7,500,0.07,0.05,0.836,0.044,35,25,418,22
15500,7,8,15,14,500,0.0,0.048,0.92,0.032,0,24,460,16
15500,7,9,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,7,11,18,14,500,0.01,0.03,0.952,0.008,5,15,476,4
15500,7,13,20,7,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,8,0,8,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,8,1,9,8,500,0.038,0.006,0.952,0.004,19,3,476,2
15500,8,3,11,3,500,0.072,0.01,0.858,0.06,36,5,429,30
15500,8,5,13,19,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,8,6,14,6,500,0.008,0.0,0.982,0.01,4,0,491,5
15500,8,7,15,14,500,0.002,0.088,0.782,0.128,1,44,391,64
15500,8,9,17,9,500,0.004,0.008,0.988,0.0,2,4,494,0
15500,8,11,19,4,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,8,12,20,12,500,0.0,0.008,0.992,0.0,0,4,496,0
15500,9,4,13,15,500,0.04,0.276,0.426,0.258,20,138,213,129
15500,9,5,14,3,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,9,6,15,12,500,0.022,0.008,0.94,0.03,11,4,470,15
15500,9,7,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,9,8,17,9,500,0.006,0.018,0.976,0.0,3,9,488,0
15500,9,11,20,15,500,0.014,0.836,0.072,0.078,7,418,36,39
15500,10,0,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,10,1,11,10,500,0.0,0.002,0.998,0.0,0,1,499,0
15500,10,2,12,20,500,0.018,0.002,0.98,0.0,9,1,490,0
15500,10,4,14,19,500,0.02,0.002,0.978,0.0,10,1,489,0
15500,10,5,15,8,500,0.036,0.012,0.942,0.01,18,6,471,5
15500,10,6,16,18,500,0.014,0.0,0.982,0.004,7,0,491,2
15500,10,7,17,7,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,10,8,18,17,500,0.084,0.002,0.884,0.03,42,1,442,15
15500,10,9,19,6,500,0.002,0.0,0.998,0.0,1,0,499,0
15500,11,0,11,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,11,1,12,11,500,0.006,0.0,0.994,0.0,3,0,497,0
15500,11,2,13,1,500,0.024,0.264,0.238,0.474,12,132,119,237
15500,11,6,17,3,500,0.006,0.002,0.992,0.0,3,1,496,0
15500,11,8,19,4,500,0.002,0.0,0.998,0.0,1,0,499,0
15500,11,9,20,15,500,0.096,0.432,0.246,0.226,48,216,123,113
15500,12,0,12,0,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,12,1,13,12,500,0.002,0.0,0.998,0.0,1,0,499,0
15500,12,4,16,6,500,0.0,0.002,0.998,0.0,0,1,499,0
15500,12,5,17,18,500,0.046,0.018,0.924,0.012,23,9,462,6
15500,12,6,18,9,500,0.13,0.034,0.734,0.102,65,17,367,51
15500,12,8,20,12,500,0.0,0.01,0.99,0.0,0,5,495,0
15500,13,1,14,13,500,0.002,0.0,0.998,0.0,1,0,499,0
15500,13,3,16,18,500,0.02,0.0,0.96,0.02,10,0,480,10
15500,13,4,17,10,500,0.002,0.0,0.998,0.0,1,0,499,0
15500,13,5,18,2,500,0.0,0.002,0.998,0.0,0,1,499,0
15500,14,0,14,0,500,0.06,0.038,0.862,0.04,30,19,431,20
15500,14,1,15,14,500,0.022,0.012,0.902,0.064,11,6,451,32
15500,14,2,16,7,500,0.0,0.0,1.0,0.0,0,0,500,0
15500,14,3,17,0,500,0.0,0.0,1.0,0.0,0,0,500,0
